,popularity,budget,revenue,original_title,cast,director,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year
4690,0.291458,6000000.0,,One in the Chamber,Dolph Lundgren|Cuba Gooding Jr.|Leo Gregory|Billy Murray|Claudia Bassols,William Kaufman,91.0,Action|Thriller,Motion Picture Corporation of America|Mediapro Studios|Throttle Films,8/21/12,19,3.9,2012
4691,0.290977,,,Populaire,Romain Duris|Déborah François|Bérénice Bejo|Shaun Benson|Mélanie Bernier,Régis Roinsard,111.0,Comedy,Les Productions du Trésor|Panache Productions|Compagnie Cinématographique Européenne,11/27/12,121,6.5,2012
4692,0.29081999999999997,,1697294.0,Song for Marion,Terence Stamp|Vanessa Redgrave|Gemma Arterton|Christopher Eccleston|Anne Reid,Paul Andrew Williams,93.0,Music|Comedy|Romance|Drama,Egoli Tossell Film AG|Steel Mill Pictures|Coolmore Productions,9/15/12,44,6.5,2012
4693,0.28884899999999997,,,The Imposter,Frédéric Bourdin|Adam O'Brian|Anna Ruben|Cathy Dresbach|Alan Teichman,Bart Layton,95.0,Documentary|Drama,A&E IndieFilms|Film4|Protagonist Pictures|Randy Murray Productions|24 Seven Productions,7/13/12,154,7.3,2012
4694,0.287294,,,Storage 24,Noel Clarke|Colin O'Donoghue|Antonia Campbell-Hughes|Ned Dennehy|Laura Haddock,Johannes Roberts,87.0,Horror|Science Fiction,Unstoppable Entertainment|Medient Studios|Big Yellow Films,6/29/12,26,3.6,2012
4695,0.286615,,24995.0,Nobody Walks,Dylan McDermott|John Krasinski|Jane Levy|Olivia Thirlby|Rosemarie DeWitt,Ry Russo-Young,83.0,Drama,NAN,10/19/12,17,5.2,2012
4696,0.285321,,,Madea's Witness Protection,Tyler Perry|Eugene Levy|Denise Richards|Doris Roberts|Devan Leos,Tyler Perry,114.0,Drama|Comedy|Crime,"Tyler Perry Company, The",6/29/12,43,6.1,2012
4697,0.283371,,,The Legend of Mor'du,Julie Walters|Steve Purcell|Callum O'Neil,Brian Larsen,6.0,Animation|Family,Pixar Animation Studios,1/1/12,10,5.7,2012
4698,0.281092,,,Une vie meilleure,Guillaume Canet|Leïla Bekhti|Slimane Khettabi|Abraham Belaga|Nicolas Abraham,Cédric Kahn,110.0,Drama,Les Films du Lendemain,1/3/12,25,5.9,2012
4699,0.280787,,,The Details,Tobey Maguire|Elizabeth Banks|Kerry Washington|Ray Liotta|Laura Linney,Jacob Aaron Estes,96.0,Comedy|Drama,LD Entertainment|Mark Gordon Productions,11/2/12,33,5.9,2012
4700,0.26913000000000004,,,Breaking Wind,Heather Ann Davis|Eric Callero|Frank Pacheco|Michael Adam Hamilton|Alice Rietveld,Craig Moss,83.0,Horror|Comedy,NAN,3/27/12,38,4.1,2012
4701,0.276448,,,The Conspiracy,Aaron Poole|James Gilbert|Ian Anderson|Peter Apostolopoulos|Roger Beck,Christopher MacBride,85.0,Horror|Thriller,NAN,8/23/12,47,5.6,2012
4702,0.222923,,,More Than Honey,Fred Jaggi|Randolf Menzel|John Miller|Liane Singer|Heidrun Singer,Markus Imhoof,90.0,Documentary,Allegro Films|Ormenis Film|Thelma Film AG|Zero One Film,8/10/12,28,6.7,2012
4703,0.26859,200000.0,,Modus Anomali,Rio Dewanto|Hannah Al Rashid|Aridh Tritama|Izzi Isman|Sadha Triyudha,Joko Anwar,87.0,Horror|Thriller,Lifelike Picture,4/26/12,14,5.3,2012
4704,0.267406,,22930.0,Struck by Lightning,Dermot Mulroney|Sarah Hyland|Chris Colfer|Allison Janney|Christina Hendricks,Brian Dannelly,90.0,Comedy|Drama,Permut Presentations|Camellia Entertainment|Evil Media Empire|Inphenate,4/20/12,58,6.0,2012
4705,0.267325,17.0,,Ce que le jour doit à la nuit,Nora Arnezeder|Fu'ad Aït Aattou|Anne Parillaud|Vincent Pérez|Anne Consigny,Alexandre Arcady,182.0,Drama|History|Romance,Wild Bunch,9/12/12,29,7.4,2012
4706,0.26618600000000003,,5750.0,A Dark Truth,Andy García|Kim Coates|Deborah Kara Unger|Eva Longoria|Forest Whitaker,Damian Lee,106.0,Action|Thriller,Vortex Words Pictures,11/29/12,21,5.6,2012
4707,0.266025,500000.0,376597.0,Smashed,Mary Elizabeth Winstead|Aaron Paul|Octavia Spencer|Nick Offerman|Megan Mullally,James Ponsoldt,85.0,Drama,Super Crispy Entertainment,9/12/12,52,6.1,2012
4708,0.265119,,,2-Headed Shark Attack,Carmen Electra|Charlie O'Connell|Brooke Hogan|Gerald Webb|David Gallegos,Christopher Ray,90.0,Horror|Action|Thriller|Science Fiction,The Asylum,1/17/12,24,3.4,2012
4709,0.264257,,,Dragon Age: Dawn of the Seeker,Christopher Sabat|J. Michael Tatum|John Swasey|Luci Christian|Mike McFarland,Fumihiko Sori,90.0,Fantasy|Animation,FUNimation Entertainment,2/11/12,10,5.5,2012
4710,0.263969,,,Pusher,Richard Coyle|Agyness Deyn|Neil Maskell|Paul Kaye|Zlatko Burić,Luis Prieto,86.0,Thriller,Vertigo Films|Embargo Films,10/12/12,21,5.2,2012
4711,0.474678,,,"Love, Marilyn",Elizabeth Banks|Lindsay Lohan|Evan Rachel Wood|Uma Thurman|Ben Foster,Liz Garbus,105.0,Documentary,StudioCanal|Diamond Girl Productions|Sol's Luncheonette,9/12/12,11,6.2,2012
4712,0.262531,,,Girl vs. Monster,Olivia Holt|Brendan Meyer|Kerris Dorsey|Katherine McNamara|Tracy Dawson,Stuart Gillard,89.0,Comedy|Family|Science Fiction,"Bad Angels Productions, Ltd.",10/12/12,28,5.0,2012
4713,0.261895,,,Boot Tracks,Stephen Dorff|Michelle Monaghan|Willem Dafoe|Tara Buck,David Jacobson,91.0,Thriller,Deed Films,10/31/12,10,3.8,2012
4714,0.136043,,717205.0,Hannah Arendt,Barbara Sukowa|Axel Milberg|Janet McTeer|Julia Jentsch|Nicholas Woodeson,Margarethe von Trotta,113.0,Drama,MACT Productions|Heimatfilm GbR|Les Productions de l'Amour Fou,9/11/12,48,6.8,2012
4715,0.26062399999999997,65000000.0,240159255.0,Resident Evil: Retribution,Milla Jovovich|Sienna Guillory|Michelle Rodriguez|Aryana Engineer|Li Bingbing,Paul W.S. Anderson,95.0,Action|Horror|Science Fiction,Davis-Films,9/12/12,1152,5.6,2012
4716,0.258942,,,Mass Effect: Paragon Lost,Laura Bailey|Bruce Carey|Justin Cook|Jason Douglas,Atsushi Takeuchi,84.0,Animation|Action|Science Fiction,FUNimation Entertainment|EA International|Bioware,12/28/12,10,6.6,2012
4717,0.257867,,,Tape 407,Abigail Schrader|Samantha Lester|James Lyons|Melanie Lyons|Samantha Sloyan,Dale Fabrigar|Everette Wallin,90.0,Horror|Thriller|Science Fiction,NAN,4/27/12,17,3.0,2012
4718,0.255948,17000000.0,,Gallowwalkers,Wesley Snipes|Riley Smith|Tanit Phoenix|Simona Brhlikova|Steven Elder,Andrew Goth,90.0,Action|Horror|Western,Boundless Pictures,10/27/12,102,4.2,2012
4719,0.25585399999999997,,,American Mary,Katharine Isabelle|Julia Maxwell|Antonio Cupo|Tristan Risk|Paula Lindberg,Jen Soska|Sylvia Soska,98.0,Horror|Thriller,Evolution Pictures|Twisted Twins Productions|430 Productions|IndustryWorks Pictures,5/31/12,100,5.9,2012
4720,0.255387,,6508.0,Paradies: Glaube,Maria Hofstätter|Nabil Saleh|Natalya Baranova|Rene Rupnik|Daniel Hoesl,Ulrich Seidl,113.0,Drama,NAN,8/29/12,19,6.4,2012
4721,0.255341,,,Everything or Nothing: The Untold Story of 007,Daniel Craig|Pierce Brosnan|Timothy Dalton|Roger Moore|George Lazenby,Stevan Riley,98.0,Documentary,Passion Pictures|Red Box Films,10/5/12,13,6.8,2012
4722,0.253871,,,Devil Seed,Vanessa Broze|Michelle Argyris|Shantelle Canzanese|Michael G. Wilmot,Greg A. Sager,93.0,Horror,Player Entertainment Group|Matchbox Pictures Inc.,5/16/12,15,5.0,2012
4723,0.252357,,,Free Samples,Jess Weixler|Jesse Eisenberg|Jason Ritter|Halley Feiffer|Keir O'Donnell,Jay Gammill,80.0,Comedy,NAN,5/20/12,12,6.3,2012
4724,0.250992,,,Justice League: Doom,Nathan Fillion|Olivia d'Abo|Claudia Black|Michael Rosenbaum|Tim Daly,Lauren Montgomery,77.0,Action|Animation|Thriller,DC Comics|Warner Bros. Animation,2/28/12,109,7.1,2012
4725,0.218221,300000.0,2750275.0,Oh Boy,Tom Schilling|Marc Hosemann|Friederike Kempter|Justus von Dohnányi|Katharina Schüttler,Jan Ole Gerster,88.0,Comedy|Drama,Schiwago Film|ARTE|Hessischer Rundfunk (HR)|Chromosom Filmproduktion,7/3/12,73,7.1,2012
4726,0.24902600000000003,,,The We and the I,Michael Brodie|Teresa Lynn|Laidychen Carrasco|Raymond Delgado|Jonathan Ortiz,Michel Gondry,103.0,Drama|Science Fiction,Partizan|Jouror Productions,9/12/12,18,5.3,2012
4727,0.24743099999999998,2000000.0,,Unconditional,Lynn Collins|Michael Ealy|Bruce McGill|Kwesi Boakye|Diego Klattenhoff,Brent McCorkle,92.0,Drama,Harbinger Media Partners,9/21/12,15,5.8,2012
4728,0.246129,170000.0,,Ill Manors,Riz Ahmed|Ed Skrein|Natalie Press|Anouska Mond|Lee Allen,Ben Drew,121.0,Crime|Drama,BBC Films|Gunslinger|Film London|Microwave Film|Aimimage Productions,6/6/12,26,5.9,2012
4729,0.24281599999999998,1250000.0,,Blue Like Jazz,Marshall Allman|Claire Holt|Tania Raymonde|Justin Welborn|Eric Lange,Steve Taylor,106.0,Drama|Comedy,Ruckus Films,4/13/12,15,6.5,2012
4730,0.24133400000000002,,,The Pelayos,Daniel Brühl|Lluís Homar|Blanca Suárez|Sonia Casademont|Hui Chi Chiu,Eduard Cortés,90.0,Drama,"Televisión Española TVE|Afrodita Audiovisual, A.I.E.|Alea Docs & Films|Bausan Films|ICIC",4/26/12,13,4.6,2012
4731,0.23813499999999999,,,My Brother the Devil,James Floyd|Fady Elsayed|Saïd Taghmaoui|Aymen Hamdouchi|Ashley Bashy Thomas,Sally El Hosaini,111.0,Drama,NAN,1/22/12,10,6.2,2012
4733,0.235271,,288312.0,Something from Nothing: The Art of Rap,Ice-T|Dr. Dre|Ice Cube|Snoop Dogg|Eminem,Ice-T|Andy Baybutt,106.0,Documentary,Vivendi Entertainment,6/15/12,20,6.5,2012
4734,0.23517800000000003,,,Time Travel Mater,Larry the Cable Guy|Keith Ferguson|John Michael Higgins|Katherine Helmond,Rob Gibbs,7.0,Adventure|Animation|Comedy|Family|Fantasy,Pixar Animation Studios,6/12/12,19,6.0,2012
4735,0.23498200000000002,,,Aurora,Jurga Jutaite|Marius Jampolskis|Brice Fournier|Šarūnas Bartas|Arnoldas Eisimantas,Kristina Buozyte,120.0,Science Fiction|Romance,Eurimages|Acajou Films|Tremora|Media Programme of the European Community|Lietuvos Respublikos kulturos ministerija,6/29/12,11,5.6,2012
4736,0.233634,,,Lake Placid: The Final Chapter,Yancy Butler|Robert Englund|Daniel Black|Elisabeth Röhm|Caroline Ford,Don Michael Paul,86.0,Horror|Science Fiction,Unified Film Organization (UFO),9/29/12,20,4.1,2012
4737,0.167892,5990000.0,19450000.0,Eega,Sudeep|Nani|Samantha Ruth Prabhu|Devadarshini|Thagubothu Ramesh,S.S. Rajamouli,145.0,Science Fiction|Romance,Varahi Chalana Chitram|Suresh Productions,6/6/12,19,6.6,2012
4738,0.22985999999999998,2000000.0,,Rogue River,Michelle Page|Art Alexakis|Chris Coy|Michael Cudlitz|Lucinda Jenney,Jourdan McClure,81.0,Horror|Thriller,Vision Entertainment Group|Kejo Productions,1/16/12,14,5.2,2012
4739,0.22845,,120680.0,Cowgirls n' Angels,Alicia Witt|Jackson Rathbone|James Cromwell|Andrew Sensenig|Kathleen Rose Perkins,Timothy Armstrong,92.0,Drama|Family,NAN,5/25/12,12,5.3,2012
4740,0.22763899999999998,,,Dino Time,Rob Schneider|Melanie Griffith|William Baldwin|Jane Lynch|Pamela Adlon,Yoon-suk Choi|John Kafka,85.0,Animation|Adventure|Comedy|Family,Myriad Pictures|CJ Entertainment|Toiion,12/7/12,10,5.0,2012
4741,0.227384,,,Thérèse Desqueyroux,Audrey Tautou|Gilles Lellouche|Anaïs Demoustier|Stanley Weber|Yves Jacques,Claude Miller,110.0,Drama|Foreign,UGC Distribution,5/27/12,11,4.2,2012
4742,0.22647399999999998,,,Jesus Henry Christ,Michael Sheen|Toni Collette|Jason Spevack|Samantha Weinstein|Melyssa Ade,Dennis Lee,92.0,Comedy|Family,Red Om Films|Reliance BIG Entertainment|Hopscotch Pictures,5/4/12,18,6.2,2012
4743,0.224198,,,Indie Game: The Movie,Jonathan Blow|Phil Fish|Edmund McMillen|Tommy Refenes,Lisanne Pajot|James Swirsky,96.0,Documentary,BlinkWorks Media,5/18/12,153,7.3,2012
4744,0.221973,,,Girl Most Likely,Kristen Wiig|Annette Bening|Matt Dillon|Darren Criss|Christopher Fitzgerald,Shari Springer Berman|Robert Pulcini,103.0,Comedy,10th Hole Productions|Anonymous Content|Ambush Entertainment|Maven Pictures|Foggy Bottom Pictures,9/7/12,63,5.7,2012
4745,0.22158200000000003,2000000.0,,Stash House,Dolph Lundgren|Briana Evigan|Sean Faris|Jon Huertas|Alyshia Ochse,Eduardo Rodríguez,95.0,Action|Thriller,After Dark Films,5/11/12,12,5.1,2012
4746,0.22016999999999998,,,Tower Block,Sheridan Smith|Jack O'Connell|Julie Graham|Ralph Brown|Jill Baker,Ronnie Thompson|James Nunn,90.0,Thriller,Creativity Media,9/19/12,24,5.3,2012
4747,0.219829,,,A Glimpse Inside the Mind of Charles Swan III,Charlie Sheen|Jason Schwartzman|Bill Murray|Katheryn Winnick|Patricia Arquette,Roman Coppola,86.0,Comedy,American Zoetrope|A24,11/15/12,18,4.5,2012
4748,0.21864299999999998,,,Main dans la main,Valérie Lemercier|Jérémie Elkaïm|Béatrice de Staël|Valérie Donzelli|Sébastien Noiré,Valérie Donzelli,81.0,Comedy|Drama,SCOPE Invest|Scope Pictures|Cofinova 8,12/17/12,11,5.3,2012
4749,0.21860500000000002,,,A Fantastic Fear of Everything,Simon Pegg|Paul Freeman|Clare Higgins|Amara Karan|Alan Drake,Crispian Mills|Chris Hopewell,100.0,Comedy|Thriller,Indomina Productions|Keel Films|Pinewood Studios,6/7/12,55,5.6,2012
4750,0.153962,,,Insensibles,Àlex Brendemühl|Tómas Lemarquis|Derek de Lint|Irene Montalà|Félix Gómez,Juan Carlos Medina,105.0,Horror|Mystery|Fantasy|Thriller,Ibermedia|Eurimages|Canal+|Cofimage|Generalitat de Catalunya - Institut Català de les Indústries Culturals (ICIC),10/9/12,39,5.9,2012
4751,0.216962,,,Chimpanzee,Tim Allen,Alastair Fothergill|Mark Linfield,78.0,Documentary,Disneynature,4/20/12,36,6.4,2012
4752,0.2195,,,The Rise,Luke Treadaway|Timothy Spall|Matthew Lewis|Iwan Rheon|Neil Maskell,Rowan Athale,106.0,Thriller|Drama|Crime,Mischief Films,9/9/12,12,6.0,2012
4753,0.180989,,,Jayne Mansfield's Car,Kevin Bacon|Tippi Hedren|Shawnee Smith|Ray Stevenson|John Hurt,Billy Bob Thornton,122.0,Drama,Media Talent Group|AR Films|Aldamisa Entertainment,2/13/12,11,6.0,2012
4754,0.214194,,,Save the Date,Lizzy Caplan|Alison Brie|Martin Starr|Mark Webber|Geoffrey Arend,Michael Mohan,98.0,Drama|Romance|Comedy,Instinctive Film|Gilbert Films|Enumerated Pictures,1/1/12,34,6.2,2012
4755,0.193498,,,Mac & Devin Go to High School,Snoop Dogg|Mike Epps|Andy Milonakis|Teairra Mari|Samantha Cope,Dylan C. Brown,75.0,Comedy,NAN,7/3/12,31,4.9,2012
4756,0.21230700000000002,10000000.0,,Columbus Circle,Selma Blair|Jason Lee|Amy Smart|Giovanni Ribisi|Kevin Pollak,George Gallo,82.0,Crime|Drama|Mystery|Thriller,Blue Star Pictures|Oxymoron Entertainment|G4 Pictures,3/5/12,39,5.9,2012
4757,0.27939899999999895,5000000.0,,Transit,Diora Baird|James Frain|Harold Perrineau|Elisabeth Röhm|Sterling Knight,Antonio Negret,88.0,Drama|Action|Thriller|Crime,Dark Castle Entertainment|After Dark Films|Autonomous Films|Signature Entertainment|Bettis Productions Limited,1/2/12,42,5.7,2012
4758,0.210157,,,Electrick Children,Julia Garner|Rory Culkin|Liam Aiken|Bill Sage|Cynthia Watros,Rebecca Thomas,96.0,Drama,Live Wire Films,2/10/12,33,6.6,2012
4759,0.209137,,884100.0,Midnight's Children,Satya Bhabha|Shahana Goswami|Shabana Azmi|Rajat Kapoor|Siddharth,Deepa Mehta,148.0,Drama,Relativity Media,10/26/12,11,5.0,2012
4760,0.209121,,,High Road,Kathryn Burns|Lizzy Caplan|Michael Coleman|Andrew Daly|Rich Fulcher,Matt Walsh,87.0,Comedy,NAN,3/6/12,11,6.0,2012
4761,0.207878,,,Beverly Hills Chihuahua 3 - Viva La Fiesta!,George Lopez|Frances Fisher|Jake Busey|Emily Osment|Sebastian Roché,Lev L. Spiro,89.0,Comedy|Family,Walt Disney Pictures,9/3/12,18,5.5,2012
4762,0.20642199999999997,,,Grabbers,Richard Coyle|Ruth Bradley|Russell Tovey|Bronagh Gallagher|David Pearse,Jon Wright,94.0,Science Fiction|Comedy|Thriller|Horror,Irish Film Board|Samson Films|Forward Films|High Treason Productions|Nvizible,8/10/12,63,5.6,2012
4763,0.20610599999999998,,14752.0,Kiss of the Damned,Joséphine de la Baume|Milo Ventimiglia|Roxane Mesquida|Michael Rapaport|Riley Keough,Xan Cassavetes,95.0,Thriller|Horror|Romance,Venture Forth|Verisimilitude|Bersin Pictures|Deerjen Films,11/7/12,23,4.6,2012
4764,0.204862,,,Dawn Rider,Donald Sutherland|Christian Slater|Jill Hennessy|Lochlyn Munro|Adrian Hough,Terry Miles,94.0,Action|Western,NAN,5/29/12,12,5.2,2012
4765,0.20481999999999997,3500000.0,,Superman vs. The Elite,Pauley Perrette|George Newbern|Robin Atkin Downes|David Kaufman|Dee Bradley Baker,Michael Chang,76.0,Animation|Action,DC Comics|Warner Bros. Animation|Warner Premiere,6/12/12,50,6.3,2012
4766,0.204794,,540152.0,Being Flynn,Robert De Niro|Julianne Moore|Paul Dano|Olivia Thirlby|Eddie Rouse,Paul Weitz,102.0,Drama,Depth of Field|Tribeca Productions|Focus Features|Corduroy Films,3/2/12,40,5.3,2012
4767,0.20430399999999999,,1328467.0,Chasing Ice,James Balog|Svavar Jonatansson|Adam LeWinter|Louie Psihoyos|Kitty Boone,Jeff Orlowski,74.0,Documentary,Diamond Docs|Exposure,10/1/12,43,7.7,2012
4768,0.203898,,181107.0,Ai Weiwei: Never Sorry,Ai Weiwei|Dan-qing Chen,Alison Klayman,91.0,Documentary,NAN,6/14/12,19,7.3,2012
4769,0.200707,,,The Pervert's Guide to Ideology,Slavoj Žižek,Sophie Fiennes,136.0,Documentary,NAN,9/7/12,19,7.5,2012
4770,0.121572,,,Resolution,Peter Cilella|Vinny Curran|Zahn McClarnon|Bill Oberst Jr.|Emily Montague,Justin Benson|Aaron Moorhead,93.0,Horror|Thriller|Mystery,NAN,4/20/12,35,5.9,2012
4771,0.197497,,,Under the Bed,Jonny Weston|Gattlin Griffith|Musetta Vander|Kelcie Stranahan|Bryan Rasmussen,Steven C. Miller,87.0,Horror,Site B|Through The Heart,7/19/12,17,4.9,2012
4772,0.194384,,,Comedown,Adam Deacon|Sophie Stuckey|Jessica Barden|Geoff Bell|Jacob Anderson,Menhaj Huda,90.0,Horror|Thriller,Phoenix Wiley|Serotonin Films,8/23/12,10,5.0,2012
4773,0.194081,2500000.0,,Alien Uprising,Bianca Bree|Sean Brosnan|Simon Phillips|Jean-Claude Van Damme|Peter Barrett,Dominic Burns,101.0,Action|Adventure|Science Fiction,Hawthorn Productions|Hawthorne Productions,12/14/12,30,3.0,2012
4774,0.119504,,,The Liability,Tim Roth|Talulah Riley|Jack O'Connell|Kierston Wareing|Peter Mullan,Craig Viveiros,95.0,Thriller|Comedy|Crime,Corona Pictures|Starchild Pictures,11/24/12,48,5.4,2012
4775,0.192136,,,Dead Mine,Ario Bayu|Miki Mizuno|Sam Hazeldine|Les Loveday|Carmen Soo,Steven Sheil,91.0,Action|Horror,Infinite Frameworks Studios,9/27/12,15,4.6,2012
4776,0.308684,14000000.0,24637469.0,Sparkle,Whitney Houston|Cee Lo Green|Derek Luke|Mike Epps|Carmen Ejogo,Salim Akil,116.0,Drama|Music,TriStar Pictures|Phoenix Pictures|Stage 6 Films|Akil Production Company,8/17/12,21,5.9,2012
4777,0.191233,,7034007.0,The Angels' Share,Paul Brannigan|Siobhan Reilly|John Henshaw|Gary Maitland|William Ruane,Ken Loach,101.0,Drama|Comedy,Wild Bunch|Les Films Du Fleuve|British Film Institute (BFI)|Entertainment One|Sixteen Films,6/1/12,78,6.9,2012
4778,0.188856,5000000.0,,The Philly Kid,Devon Sawa|Wes Chatham|Sarah Butler|Neal McDonough|Lucky Johnson,Jason Connery,94.0,Drama|Action,Signature Pictures|After Dark Films|Autonomous Films|Fourth Floor Productions,5/11/12,11,4.9,2012
4779,0.186437,3000000.0,,Djúpið,Ólafur Darri Ólafsson|Jóhann G. Jóhannsson|Thora Bjorg Helga|Theodór Júlíusson|María Sigurðardóttir,Baltasar Kormákur,95.0,Drama,Blueeyes Productions|Filmhuset Produksjoner,9/7/12,10,6.2,2012
4780,0.525783,,,Casa De Mi Padre,Will Ferrell|Gael García Bernal|Génesis Rodríguez|Diego Luna|Efren Ramirez,Matt Piedmont,84.0,Comedy|Western,NALA Films|Gary Sanchez Productions|Lions Gate,3/15/12,50,5.4,2012
4781,0.18578699999999998,,1562546.0,A Late Quartet,Philip Seymour Hoffman|Mark Ivanir|Catherine Keener|Imogen Poots|Christopher Walken,Yaron Zilberman,105.0,Drama,Opening Night Productions,11/2/12,48,6.4,2012
4782,0.182418,,,28 Hotel Rooms,Chris Messina|Marin Ireland,Matt Ross,82.0,Drama|Romance,NAN,1/21/12,13,6.1,2012
4783,0.075822,1500000.0,,Mine Games,Briana Evigan|Julianna Guill|Rafi Gavron|Ethan Peck|Joseph Cross,Richard Gray,88.0,Thriller,Zero Gravity Management|Vitamin A Films|Yellow Brick Films|Bo-Town Films|Emerald Peak Entertainment,12/1/12,14,4.7,2012
4784,0.181137,500000.0,,Detention of the Dead,Jacob Zachar|Alexa Nikolas|Christa Brittany  Allen|Jayson Blair|Justin Chon,Alex Craig Mann,87.0,Comedy|Horror,Gala Film,4/27/12,12,4.0,2012
4785,0.18020999999999998,,1775316.0,Lemale et ha'halal,Hadas Yaron|Renana Raz|Yiftach Klein|Irit Sheleg|Razia Israeli,Rama Burshtein,90.0,Drama,Norma Productions|Avi Chai fund|Israel Film Fund|Reshet Broadcasting|Sundance,7/1/12,19,6.1,2012
4786,0.179918,,,Treasure Island,Eddie Izzard|Toby Regbo|Rupert Penry-Jones|Daniel Mays|Philip Glenister,Steve Barron,180.0,Adventure|TV Movie,Kindle Entertainment|MNG Films,1/1/12,29,5.3,2012
4787,0.042076999999999996,,,Vous n'avez encore rien vu,Lambert Wilson|Mathieu Amalric|Michel Piccoli|Anne Consigny|Sabine Azéma,Alain Resnais,115.0,Drama,Centre National de la Cinématographie|F Comme Film,9/1/12,12,6.9,2012
4788,0.17924,,,World Without End,Ben Chaplin|Charlotte Riley|Cynthia Nixon|Carlo Rota|Rupert Evans,Michael Caton-Jones,389.0,Drama|History|Romance,Scott Free Productions|Tandem Communications|Galafilm Productions|Take 5 Productions,1/1/12,10,6.1,2012
4789,0.17713299999999899,,14567.0,Silent Night,Jaime King|Malcolm McDowell|Brendan Fehr|Lisa Marie|Ellen Wong,Steven C. Miller,99.0,Comedy|Horror|Thriller|Mystery,Buffalo Gal Pictures|Ember Productions|The Genre Co.,11/30/12,38,4.7,2012
4790,0.070285,2840000.0,11620000.0,English Vinglish,Sridevi Kapoor|Priya Anand|Mehdi Nebbou|Adil Hussain|Ajith Kumar,Gauri Shinde,133.0,Drama,Eros International,9/14/12,42,7.1,2012
4791,0.173804,,,Fast Girls,Noel Clarke|Bradley James|Lily James|Lenora Crichlow|Rupert Graves,Regan Hall,91.0,Drama,DJ Films|Aegis Film Fund|Ealing Metro International,6/15/12,11,4.5,2012
4792,0.173477,,,Searching for Sugar Man,Dennis Coffey|Rodriguez|Stephen Segerman|Mike Theodore|Malik Bendjelloul,Malik Bendjelloul,85.0,Documentary|Music,Passion Pictures|Red Box Films|Canfield Pictures,6/30/12,190,7.9,2012
4793,0.17315899999999898,,,American Warships,Mario Van Peebles|Carl Weathers|Johanna Watts|Nikki McCauley|Devin McGee,Thunder Levin,90.0,Action|Thriller|Science Fiction,The Asylum,5/15/12,22,2.4,2012
4794,0.171625,,,Kauwboy,Rick Lens|Loek Peters|Susan Radder|Ricky Koole|Cahit Ölmez,Boudewijn Koole,81.0,Family,Waterland Film & TV,4/18/12,10,6.0,2012
4795,0.252098,,,Freaky Deaky,Christian Slater|Michael Jai White|Crispin Glover|Billy Burke|Breanne Racano,Charles Matthau,90.0,Comedy,Final Cut Productions|The Matthau Company,4/22/12,10,4.8,2012
